elo_run_id,fight_key,fight_year,is_title,A_id,B_id,A_name,B_name,wcA,wcB,same_division,wc_gap,pre_elo_A,pre_elo_B,elo_diff,y,d_sig_strike_acc,d_sig_strike_def,d_sapm_neg,d_td_acc,d_td_def,d_ko_pct,d_sub_pct,d_dec_pct,d_ranked_wins,d_championship_wins,d_total_fights,d_avg_fight_time_min,d_recency_index,d_recent_win_pct5,d_recent_finish_pct5,d_recent_ko_pct5,d_recent_sub_pct5,d_recent_title_bouts5,d_recent_streak,d_recent_ema_form5,d_opp_rank5_neg,d_recent_avg_rank5_neg,d_avg_dec_margin5
12,2020-1392-mauricio rua--paul craig,2020,0,446,947,Paul Craig,mauricio rua,205,185,0,20.0,1467.1669746984242,1500.0,-32.833025301575844,1,45.0,43.0,-3.04,18.0,35.0,33.3,66.7,0.0,4.0,0.0,20.0,0.0,0.2,60.0,100.0,0.0,100.0,0.0,1.0,0.7343999999999999,-0.0,-0.0,0.0
12,2020-1393-max griffin--ramiz brahimaj,2020,0,410,948,Max Griffin,Ramiz Brahimaj,170,170,1,0.0,1440.387265979731,1500.0,-59.612734020269045,1,2.0,15.0,0.10999999999999988,-1.0,23.0,12.5,-75.0,62.5,0.0,0.0,11.0,0.0,0.2,40.0,0.0,0.0,0.0,0.0,-1.0,0.2784,-0.0,-0.0,0.0
12,2020-1394-michael chiesa--rafael dos anjos,2020,0,34,114,Rafael Dos Anjos,Michael Chiesa,170,170,1,0.0,1632.8188819380648,1548.8918246649882,83.92705727307657,0,7.0,3.0,-1.5,-12.0,-13.0,19.099999999999994,-33.3,14.200000000000003,8.0,1.0,15.0,0.0,0.0,-20.0,-16.66666666666667,0.0,-16.66666666666667,1.0,0.0,-0.09600000000000009,4.8,1.9500000000000002,-3.7333333333333334
12,2020-1395-michael johnson--thiago moises,2020,0,81,629,Michael Johnson,Thiago Moises,155,155,1,0.0,1490.0731718260647,1482.479918906052,7.593252920012674,0,-3.0,5.0,0.29000000000000004,3.0,29.0,15.200000000000006,-33.3,18.1,3.0,0.0,15.0,0.0,0.0,-10.0,-50.0,-50.0,0.0,0.0,-4.0,-0.6319999999999999,9.2,10.0,2.2444444444444445
12,2020-1396-michel pereira--zelim imadaev,2020,0,779,826,Michel Pereira,zelim imadaev,185,185,1,0.0,1469.5849092294293,1500.0,-30.415090770570714,1,52.0,51.0,-4.35,52.0,76.0,22.299999999999994,33.3,44.4,1.0,0.0,14.0,0.0,0.2,50.0,100.0,100.0,0.0,0.0,1.0,0.6,-0.0,-0.0,-1.6666666666666667
12,2020-1397-mickey gall--mike perry,2020,0,403,494,Mickey Gall,mike perry,170,185,0,-15.0,1487.4011288669763,1500.0,-12.59887113302375,0,49.0,49.0,-4.72,32.0,37.0,0.0,83.3,16.7,0.0,0.0,13.0,0.0,0.2,60.0,66.66666666666667,0.0,66.66666666666667,0.0,-1.0,0.36160000000000003,-0.0,-0.0,-0.16666666666666663
12,2020-1398-mike grundy--movsar evloev,2020,0,793,949,Movsar Evloev,mike grundy,145,185,0,-40.0,1519.4474760697506,1500.0,19.447476069750564,1,48.0,60.0,-2.66,48.0,61.0,0.0,0.0,100.0,5.0,0.0,9.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.0,-0.0,2.0
12,2020-1399-mike perry--tim means,2020,0,119,494,Tim Means,mike perry,170,185,0,-15.0,1454.7596983801661,1500.0,-45.24030161983387,1,49.0,60.0,-3.65,40.0,64.0,40.0,13.3,46.7,0.0,0.0,29.0,0.0,0.2,40.0,100.0,50.0,50.0,0.0,-1.0,0.2784,15.0,-0.0,-0.33333333333333337
12,2020-1400-mikey gonzalez--uros medic,2020,0,950,951,Uros Medic,mikey gonzalez,170,185,0,-15.0,1500.0,1500.0,0.0,1,60.0,56.0,-3.5,50.0,55.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2020-1401-neil magny--robbie lawler,2020,0,5,187,robbie lawler,Neil Magny,185,170,0,15.0,1500.0,1599.1361641493836,-99.1361641493836,0,-46.0,-51.0,2.47,-39.0,-55.0,-30.4,-8.7,-60.9,-13.0,0.0,-35.0,0.0,-0.2,-60.0,-66.66666666666667,-66.66666666666667,0.0,0.0,-1.0,-0.664,-7.199999999999999,-10.0,-1.6666666666666667
12,2020-1402-niko price--vicente luque,2020,0,339,393,Vicente Luque,Niko Price,170,170,1,0.0,1527.5069729667402,1478.7156923792377,48.79128058750257,1,8.0,4.0,0.2999999999999998,23.0,11.0,0.0,12.5,-12.5,8.0,0.0,6.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,2.0,0.2016,7.0,7.0,-1.0833333333333335
12,2020-1403-paul felder--rafael dos anjos,2020,0,34,329,Rafael Dos Anjos,paul felder,170,185,0,-15.0,1616.5264709102557,1500.0,116.52647091025574,1,47.0,60.0,-3.23,35.0,54.0,19.099999999999994,23.8,57.1,13.0,2.0,36.0,0.0,0.2,40.0,50.0,0.0,50.0,1.0,1.0,0.6255999999999999,14.2,12.2,-0.39999999999999997
12,2020-1404-peter barrett--youssef zalal,2020,0,861,875,Youssef Zalal,peter barrett,145,185,0,-40.0,1504.0775373500533,1500.0,4.077537350053262,1,50.0,66.0,-1.8,30.0,59.0,0.0,42.9,57.1,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2020-1405-rafael fiziev--renato moicano,2020,0,291,722,Renato Moicano,Rafael Fiziev,155,155,1,0.0,1619.495443781904,1507.3344317192896,112.16101206261442,0,-4.0,9.0,1.1999999999999997,-31.0,-28.0,-26.2,50.0,-23.800000000000004,4.0,0.0,8.0,0.0,0.0,10.0,33.333333333333336,0.0,33.333333333333336,0.0,-1.0,-0.24,13.4,12.6,-0.8888888888888888
12,2020-1406-randy brown--vicente luque,2020,0,339,394,Vicente Luque,Randy Brown,170,170,1,0.0,1553.8547718493278,1487.4300724327995,66.42469941652826,1,4.0,-2.0,-1.9900000000000002,12.0,-12.0,21.4,16.1,-37.5,8.0,0.0,3.0,0.0,0.0,20.0,8.333333333333329,41.666666666666664,-33.333333333333336,0.0,1.0,0.09600000000000009,7.0,7.0,-1.0833333333333335
12,2020-1407-ray borg--ricky simon,2020,0,549,952,Ricky Simon,ray borg,135,185,0,-50.0,1513.0417382804926,1500.0,13.04173828049261,1,44.0,61.0,-3.72,43.0,75.0,18.2,27.3,54.5,3.0,0.0,16.0,0.0,0.2,60.0,33.333333333333336,0.0,33.333333333333336,0.0,1.0,0.664,6.666666666666666,6.666666666666666,1.3333333333333333
12,2020-1408-rodolfo vieira--saparbeg safarov,2020,0,831,833,saparbeg safarov,Rodolfo Vieira,185,185,1,0.0,1500.0,1503.09375,-3.09375,0,-55.0,-51.0,4.12,-23.0,-100.0,0.0,-83.3,-16.7,0.0,0.0,-9.0,0.0,-0.2,-100.0,-100.0,0.0,-100.0,0.0,-1.0,-1.0,-0.0,-0.0,0.0
12,2020-1409-ryan benoit--tim elliott,2020,0,140,392,Tim Elliott,ryan benoit,125,185,0,-60.0,1440.6736670138796,1500.0,-59.326332986120406,1,44.0,57.0,-2.65,47.0,59.0,0.0,30.0,70.0,9.0,0.0,21.0,0.0,0.2,40.0,50.0,0.0,50.0,1.0,-1.0,0.2784,12.4,10.5,0.13333333333333325
12,2020-1410-ryan spann--sam alvey,2020,0,582,701,Ryan Spann,sam alvey,205,185,0,20.0,1500.3296319232347,1500.0,0.3296319232347287,1,39.0,43.0,-4.14,34.0,52.0,30.0,50.0,20.0,3.0,0.0,17.0,0.0,0.2,80.0,75.0,25.0,50.0,0.0,4.0,0.9743999999999999,-0.0,-0.0,2.3333333333333335
12,2020-1411-stefan struve--tai tuivasa,2020,0,497,593,stefan struve,Tai Tuivasa,185,265,0,-80.0,1500.0,1478.1741008416682,21.825899158331822,0,-46.0,-44.0,5.18,0.0,-57.0,-87.5,0.0,-12.5,-3.0,0.0,-16.0,0.0,-0.2,-40.0,-50.0,-50.0,0.0,0.0,2.0,-0.13440000000000002,-9.25,-9.25,0.6666666666666667
12,2021-1412-aalon cruz--uros medic,2021,0,711,950,aalon cruz,Uros Medic,185,170,0,15.0,1500.0,1503.65625,-3.65625,0,-60.0,-56.0,3.5,-50.0,-55.0,-100.0,0.0,0.0,0.0,0.0,-9.0,0.0,-0.35,-100.0,-100.0,-100.0,0.0,0.0,-1.0,-1.0,-0.0,-0.0,0.0
12,2021-1413-aaron jeffery--caio borralho,2021,0,714,953,aaron jeffery,Caio Borralho,185,185,1,0.0,1500.0,1500.0,0.0,0,-56.0,-60.0,2.5,-48.0,-76.0,-22.2,-11.1,-66.7,-2.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1414-abdul razak alhassan--jacob malkoun,2021,0,597,921,abdul razak alhassan,Jacob Malkoun,185,185,1,0.0,1500.0,1481.71875,18.28125,0,-56.0,-52.0,2.48,-42.0,-20.0,-25.0,0.0,-75.0,0.0,0.0,-7.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0
12,2021-1415-abu azaitar--marcandre barriault,2021,0,730,954,Marc-Andre Barriault,abu azaitar,185,185,1,0.0,1459.2674193232576,1500.0,-40.73258067674237,1,47.0,50.0,-5.63,28.0,68.0,50.0,16.7,33.3,0.0,0.0,15.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,-1.2222222222222223
12,2021-1416-achilles estremadura--maheshate,2021,0,955,956,Maheshate,achilles estremadura,155,185,0,-30.0,1500.0,1500.0,0.0,1,31.0,51.0,-5.96,0.0,47.0,33.3,0.0,66.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1417-adrian yanez--davey grant,2021,0,168,840,Davey Grant,Adrian Yanez,135,135,1,0.0,1499.6599089481033,1507.2996752852591,-7.639766337155834,0,3.0,1.0,2.01,40.0,-18.0,-48.2,12.5,35.7,0.0,0.0,4.0,0.0,0.0,-40.0,-66.66666666666666,-66.66666666666666,0.0,0.0,0.0,-0.12160000000000004,-0.0,-0.0,2.5
12,2021-1418-adrian yanez--gustavo lopez,2021,0,840,916,Adrian Yanez,gustavo lopez,135,185,0,-50.0,1522.0514791607848,1500.0,22.051479160784766,1,41.0,54.0,-5.75,0.0,81.0,85.7,0.0,14.3,0.0,0.0,10.0,0.0,0.35,100.0,100.0,100.0,0.0,0.0,2.0,1.0,-0.0,-0.0,0.0
12,2021-1419-adrian yanez--randy costa,2021,0,840,957,Adrian Yanez,randy costa,135,185,0,-50.0,1536.4447307866635,1500.0,36.44473078666351,1,41.0,54.0,-5.75,0.0,81.0,85.7,0.0,14.3,0.0,0.0,10.0,0.0,0.35,100.0,100.0,100.0,0.0,0.0,2.0,1.0,-0.0,-0.0,0.0
12,2021-1420-aiemann zahabi--drako rodriguez,2021,0,482,958,Aiemann Zahabi,drako rodriguez,135,185,0,-50.0,1485.4319616897358,1500.0,-14.568038310264228,1,46.0,69.0,-4.13,14.0,83.0,28.6,0.0,71.4,1.0,0.0,9.0,0.0,0.2,33.333333333333336,0.0,0.0,0.0,0.0,-1.0,0.24,-0.0,-0.0,0.33333333333333337
12,2021-1421-al iaquinta--king green,2021,0,46,115,King Green,Al Iaquinta,155,185,0,-30.0,1499.5279560368094,1500.0,-0.47204396319057196,1,52.0,62.0,-3.72,39.0,74.0,17.699999999999996,23.5,58.8,3.0,0.0,32.0,0.0,0.35,60.0,0.0,0.0,0.0,0.0,3.0,0.9359999999999999,11.666666666666666,-0.0,1.0666666666666669
12,2021-1422-albert duraev--roman kopylov,2021,0,812,959,Roman Kopylov,albert duraev,185,185,1,0.0,1488.3984375,1500.0,-11.6015625,0,50.0,53.0,-5.08,42.0,87.0,83.3,0.0,16.7,0.0,0.0,10.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0
12,2021-1423-aleksandar rakic--thiago santos,2021,0,485,564,Aleksandar Rakic,thiago santos,205,185,0,20.0,1590.6822607825852,1500.0,90.68226078258522,1,50.0,51.0,-2.91,23.0,85.0,33.3,0.0,66.7,3.0,0.0,10.0,0.0,0.35,80.0,50.0,50.0,0.0,0.0,2.0,0.904,12.0,12.0,2.75
12,2021-1424-aleksei oleinik--serghei spivac,2021,0,486,838,aleksei oleinik,Serghei Spivac,185,265,0,-80.0,1500.0,1483.7227186983473,16.277281301652692,0,-48.0,-50.0,4.25,-62.0,-63.0,-37.5,-37.5,-25.0,-5.0,0.0,-14.0,0.0,-0.35,-50.0,-50.0,0.0,-50.0,0.0,1.0,-0.30400000000000005,-6.0,-6.0,0.5000000000000001
12,2021-1425-alessio di chirico--joaquin buckley,2021,0,719,918,alessio di chirico,Joaquin Buckley,185,170,0,15.0,1500.0,1489.4982916740014,10.501708325998607,1,-36.0,-59.0,2.93,-45.0,-72.0,-72.7,0.0,-27.3,-4.0,0.0,-16.0,0.0,-0.35,-66.66666666666667,-100.0,-100.0,0.0,0.0,1.0,-0.4,-0.0,-0.0,0.0
12,2021-1426-alex caceres--kevin croom,2021,0,86,961,Alex Caceres,kevin croom,145,185,0,-40.0,1507.3110681988444,1500.0,7.311068198844396,1,49.0,62.0,-3.09,68.0,64.0,12.5,25.0,62.5,1.0,0.0,29.0,0.0,0.35,80.0,25.0,0.0,25.0,0.0,2.0,0.904,11.0,-0.0,1.5333333333333334
12,2021-1427-alex caceres--seungwoo choi,2021,0,86,796,Alex Caceres,seungwoo choi,145,185,0,-40.0,1536.2165558583965,1500.0,36.21655585839653,1,49.0,62.0,-3.09,68.0,64.0,12.5,25.0,62.5,1.0,0.0,29.0,0.0,0.35,80.0,25.0,0.0,25.0,0.0,2.0,0.904,11.0,-0.0,1.5333333333333334
12,2021-1428-alex morono--david zawada,2021,0,371,660,Alex Morono,david zawada,170,185,0,-15.0,1496.2459754671788,1500.0,-3.7540245328211768,1,40.0,56.0,-4.78,24.0,47.0,15.4,15.4,69.2,1.0,0.0,22.0,0.0,0.35,60.0,33.333333333333336,33.333333333333336,0.0,0.0,-1.0,0.30400000000000005,8.0,8.0,1.1333333333333333
12,2021-1429-alex morono--donald cerrone,2021,0,93,371,donald cerrone,Alex Morono,185,170,0,15.0,1500.0,1514.871149006607,-14.871149006607084,0,-40.0,-56.0,4.78,-24.0,-47.0,-15.4,-15.4,-69.2,-1.0,0.0,-22.0,0.0,-0.35,-60.0,-33.333333333333336,-33.333333333333336,0.0,0.0,1.0,-0.30400000000000005,-8.0,-8.0,-1.1333333333333333
12,2021-1430-alex morono--mickey gall,2021,0,371,403,Alex Morono,Mickey Gall,170,170,1,0.0,1534.1626136293792,1473.550060496355,60.61255313302422,1,-9.0,7.0,-0.0600000000000005,-8.0,10.0,15.4,-67.89999999999999,52.5,1.0,0.0,9.0,0.0,0.0,20.0,-16.666666666666664,33.333333333333336,-50.0,0.0,1.0,0.16960000000000003,8.0,8.0,1.5777777777777777
12,2021-1431-alex oliveira--niko price,2021,0,300,393,alex oliveira,Niko Price,185,170,0,15.0,1500.0,1470.2243390028675,29.77566099713249,0,-43.0,-48.0,5.55,-28.0,-50.0,-50.0,-25.0,-25.0,0.0,0.0,-17.0,0.0,-0.35,-60.0,-100.0,-66.66666666666667,-33.333333333333336,0.0,1.0,-0.30400000000000005,-7.0,-7.0,0.0
12,2021-1432-alex oliveira--randy brown,2021,0,300,394,alex oliveira,Randy Brown,185,170,0,15.0,1500.0,1478.628807215846,21.37119278415389,0,-47.0,-54.0,3.26,-39.0,-73.0,-28.6,-21.4,-50.0,0.0,0.0,-20.0,0.0,-0.35,-40.0,-100.0,-50.0,-50.0,0.0,1.0,-0.336,-9.0,-9.0,7.401486830834377e-17
12,2021-1433-alex pereira--andreas michailidis,2021,0,857,962,andreas michailidis,Alex Pereira,185,205,0,-20.0,1500.0,1500.0,0.0,0,-62.0,-53.0,3.5,-50.0,-78.0,-77.8,0.0,-22.2,-6.0,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1434-alexander hernandez--mike breeden,2021,0,602,963,Alexander Hernandez,mike breeden,155,185,0,-30.0,1516.1122160576624,1500.0,16.11221605766241,1,40.0,58.0,-4.6,36.0,73.0,44.4,0.0,55.6,3.0,0.0,16.0,0.0,0.35,60.0,66.66666666666667,66.66666666666667,0.0,0.0,-1.0,0.30400000000000005,6.800000000000001,6.75,2.0
12,2021-1435-alexander hernandez--thiago moises,2021,0,602,629,Alexander Hernandez,Thiago Moises,155,155,1,0.0,1520.9307373916276,1494.212386744946,26.718350646681756,0,-2.0,5.0,-0.5199999999999996,1.0,21.0,22.100000000000005,-33.3,11.200000000000003,3.0,0.0,0.0,0.0,0.0,-20.0,16.66666666666667,41.66666666666667,-25.0,0.0,-4.0,-0.6576,6.800000000000001,6.75,2.8333333333333335
12,2021-1436-alexander volkanovski--brian ortega,2021,1,311,375,Brian Ortega,Alexander Volkanovski,145,145,1,0.0,1647.8165115101715,1812.2555853770716,-164.43907386690012,0,-19.0,-9.0,-3.02,-9.0,-16.0,1.7999999999999972,50.0,-51.8,-3.0,-7.0,-4.0,0.0,0.0,-20.0,55.0,5.0,50.0,-1.0,-3.0,-0.09599999999999997,-1.9500000000000002,-0.75,2.8
12,2021-1437-alexander volkov--alistair overeem,2021,0,377,605,Alexander Volkov,alistair overeem,265,185,0,80.0,1608.8954566529887,1500.0,108.89545665298874,1,57.0,54.0,-2.99,66.0,72.0,50.0,8.3,41.7,12.0,0.0,17.0,0.0,0.35,60.0,66.66666666666667,66.66666666666667,0.0,0.0,-1.0,0.3744,12.2,15.0,1.4166666666666667
12,2021-1438-alexander volkov--ciryl gane,2021,0,377,761,Alexander Volkov,Ciryl Gane,265,265,1,0.0,1680.0752040448579,1573.753140597254,106.3220634476038,0,-4.0,-7.0,-0.7600000000000002,41.0,29.0,10.0,-11.7,1.7000000000000028,5.0,-1.0,5.0,0.0,0.0,-40.0,-8.333333333333329,41.66666666666667,-50.0,0.0,-5.0,-0.6255999999999999,-0.7999999999999998,2.0,-2.583333333333333
12,2021-1439-alexander volkov--marcin tybura,2021,0,377,467,Alexander Volkov,Marcin Tybura,265,265,1,0.0,1651.0952561169856,1540.6371894092142,110.45806670777142,1,9.0,-1.0,0.33999999999999986,33.0,-3.0,14.200000000000003,1.200000000000001,-15.399999999999999,4.0,0.0,-6.0,0.0,0.0,-20.0,41.66666666666667,41.66666666666667,0.0,0.0,-5.0,-0.5999999999999999,0.7999999999999998,8.0,-0.8499999999999999
12,2021-1440-alexandre pantoja--brandon royval,2021,0,498,865,Alexandre Pantoja,Brandon Royval,125,125,1,0.0,1575.56188213606,1574.1593674216185,1.402514714441395,1,9.0,6.0,0.35000000000000053,-28.0,24.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,-26.66666666666667,0.0,100.0,-100.0,0.0,-3.0,-0.5616,-3.2666666666666666,-0.4666666666666668,-0.1333333333333333
12,2021-1441-alexandre pantoja--manel kape,2021,0,498,964,Alexandre Pantoja,Manel Kape,125,125,1,0.0,1646.665053395181,1500.0,146.66505339518108,1,-5.0,-8.0,0.16999999999999993,17.0,-12.0,-52.5,42.9,9.600000000000001,7.0,5.0,8.0,0.0,0.35,40.0,100.0,100.0,0.0,0.0,-1.0,0.2784,10.4,13.2,-0.1333333333333333
12,2021-1442-aljamain sterling--petr yan,2021,1,212,667,Aljamain Sterling,Petr Yan,145,135,0,10.0,1705.179561875045,1681.2568156080056,23.92274626703943,1,-2.0,1.0,1.9299999999999997,-18.0,-41.0,-24.599999999999998,23.5,-4.800000000000004,4.0,2.0,7.0,0.0,0.0,0.0,-20.0,-60.0,40.0,-1.0,0.0,0.0,2.3999999999999995,1.0999999999999996,-0.5333333333333334
12,2021-1443-allan nascimento--tagir ulanbekov,2021,0,610,869,Allan Nascimento,Tagir Ulanbekov,125,125,1,0.0,1492.08984375,1508.93125,-16.84140625000009,0,11.0,-2.0,1.4,-14.0,-32.0,0.0,0.0,0.0,-5.0,0.0,-2.0,0.0,-0.14999999999999997,-100.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-0.0,-0.0,-2.666666666666667
12,2021-1444-alonzo menifield--ed herman,2021,0,434,504,ed herman,Alonzo Menifield,185,205,0,-20.0,1500.0,1476.2937792370672,23.706220762932844,0,-53.0,-50.0,3.76,-31.0,-78.0,-50.0,-16.7,-33.3,-4.0,0.0,-18.0,0.0,-0.35,-60.0,-100.0,-100.0,0.0,0.0,2.0,-0.16000000000000003,-0.0,-0.0,1.6666666666666667
12,2021-1445-alonzo menifield--fabio cherant,2021,0,504,965,Alonzo Menifield,fabio cherant,205,185,0,20.0,1495.185140733161,1500.0,-4.814859266838994,1,53.0,50.0,-3.76,31.0,78.0,50.0,16.7,33.3,4.0,0.0,18.0,0.0,0.35,60.0,100.0,100.0,0.0,0.0,-2.0,0.16000000000000003,-0.0,-0.0,-1.6666666666666667
12,2021-1446-alonzo menifield--william knight,2021,0,504,877,Alonzo Menifield,william knight,205,185,0,20.0,1500.0770294294957,1500.0,0.07702942949572389,0,53.0,50.0,-3.76,31.0,78.0,50.0,16.7,33.3,4.0,0.0,18.0,0.0,0.35,60.0,100.0,100.0,0.0,0.0,-2.0,0.16000000000000003,-0.0,-0.0,-1.6666666666666667
12,2021-1447-amir albazi--zhalgas zhumagulov,2021,0,853,966,Amir Albazi,zhalgas zhumagulov,125,185,0,-60.0,1503.65625,1500.0,3.65625,1,34.0,61.0,-3.71,32.0,50.0,20.0,40.0,40.0,4.0,0.0,6.0,0.0,0.35,100.0,100.0,0.0,100.0,0.0,1.0,1.0,-0.0,-0.0,0.0
12,2021-1448-anderson dos santos--miles johns,2021,0,766,967,Miles Johns,anderson dos santos,135,185,0,-50.0,1494.7573095866805,1500.0,-5.242690413319451,1,44.0,66.0,-2.99,26.0,83.0,28.6,0.0,71.4,0.0,0.0,11.0,0.0,0.35,75.0,33.333333333333336,33.333333333333336,0.0,0.0,-1.0,0.4,-0.0,-0.0,0.5
12,2021-1449-andre ewell--charles jourdain,2021,0,613,757,andre ewell,Charles Jourdain,185,135,0,50.0,1500.0,1471.2755250842092,28.72447491579078,0,-48.0,-56.0,4.27,-21.0,-47.0,-28.500000000000007,-42.9,-28.6,0.0,0.0,-15.0,0.0,-0.35,-33.333333333333336,-100.0,-100.0,0.0,0.0,2.0,-0.16000000000000003,-0.0,-0.0,1.6666666666666667
12,2021-1450-andre ewell--chris gutierrez,2021,0,613,646,andre ewell,Chris Gutierrez,185,135,0,50.0,1500.0,1514.8384252683659,-14.838425268365881,0,-58.0,-63.0,2.65,-25.0,-70.0,-30.0,0.0,-70.0,-2.0,0.0,-14.0,0.0,-0.35,-75.0,-33.333333333333336,-33.333333333333336,0.0,0.0,-3.0,-0.9359999999999999,-0.0,-0.0,-2.3333333333333335
12,2021-1451-andre muniz--eryk anders,2021,0,554,614,Eryk Anders,Andre Muniz,185,185,1,0.0,1449.08902866438,1526.7725989202818,-77.68357025590171,0,-1.0,-1.0,-1.7599999999999998,-25.0,45.0,55.6,-50.0,-5.600000000000001,-1.0,0.0,7.0,0.0,0.0,-60.0,0.0,50.0,-50.0,0.0,-6.0,-0.8655999999999999,7.0,7.0,-2.966666666666667
12,2021-1452-andre muniz--jacare souza,2021,0,570,614,jacare souza,Andre Muniz,185,185,1,0.0,1500.0,1545.200399629969,-45.20039962996907,0,-49.0,-51.0,2.33,-49.0,-35.0,0.0,-50.0,-50.0,-1.0,0.0,-11.0,0.0,-0.35,-100.0,-50.0,0.0,-50.0,0.0,-4.0,-1.0,-0.0,-0.0,-1.5
12,2021-1453-andre petroski--hu yaozong,2021,0,968,969,Andre Petroski,hu yaozong,185,185,1,0.0,1500.0,1500.0,0.0,1,49.0,52.0,-2.75,51.0,86.0,12.5,25.0,62.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1454-andre petroski--micheal gillmore,2021,0,968,970,Andre Petroski,micheal gillmore,185,185,1,0.0,1504.875,1500.0,4.875,1,49.0,52.0,-2.75,51.0,86.0,12.5,25.0,62.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1455-andrei arlovski--tom aspinall,2021,0,507,843,andrei arlovski,Tom Aspinall,185,265,0,-80.0,1500.0,1507.2996752852591,-7.299675285259127,0,-67.0,-65.0,2.89,-100.0,-100.0,-75.0,-25.0,0.0,-5.0,-2.0,-9.0,0.0,-0.35,-100.0,-100.0,-100.0,0.0,0.0,-2.0,-1.0,-0.0,-0.0,0.0
12,2021-1456-ange loosa--jack della maddalena,2021,0,971,972,Jack Della Maddalena,ange loosa,170,185,0,-15.0,1500.0,1500.0,0.0,1,52.0,64.0,-4.53,11.0,69.0,44.49999999999999,11.1,44.4,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2021-1457-anthony hernandez--rodolfo vieira,2021,0,731,833,Anthony Hernandez,Rodolfo Vieira,185,185,1,0.0,1472.5406887370948,1505.968423419727,-33.42773468263226,1,7.0,-2.0,1.5900000000000003,25.0,-32.0,22.2,-27.699999999999996,5.5,4.0,0.0,2.0,0.0,0.0,-66.66666666666666,0.0,0.0,0.0,0.0,-4.0,-0.84,-0.0,-0.0,0.0
12,2021-1458-anthony smith--jimmy crute,2021,0,618,640,anthony smith,Jimmy Crute,185,205,0,-20.0,1500.0,1506.5160648218073,-6.5160648218072765,1,-52.0,-42.0,3.68,-52.0,-58.0,-50.0,-50.0,0.0,0.0,0.0,-12.0,0.0,-0.35,-80.0,-100.0,-75.0,-25.0,0.0,-3.0,-0.9616,-5.0,-5.0,0.0
12,2021-1459-anthony smith--ryan spann,2021,0,582,618,Ryan Spann,anthony smith,205,185,0,20.0,1506.4332563344738,1500.0,6.433256334473754,0,39.0,43.0,-4.14,34.0,52.0,30.0,50.0,20.0,3.0,0.0,17.0,0.0,0.35,80.0,75.0,25.0,50.0,0.0,1.0,0.76,9.0,9.0,1.6666666666666667
12,2021-1460-antonio arroyo--joaquin buckley,2021,0,728,918,antonio arroyo,Joaquin Buckley,185,170,0,15.0,1500.0,1465.3074273977702,34.6925726022298,0,-36.0,-59.0,2.93,-45.0,-72.0,-72.7,0.0,-27.3,-4.0,0.0,-16.0,0.0,-0.35,-66.66666666666667,-100.0,-100.0,0.0,0.0,1.0,-0.4,-0.0,-0.0,0.0
12,2021-1461-antonio carlos junior--brad tavares,2021,0,309,386,brad tavares,antonio carlos junior,185,185,1,0.0,1507.4927256002873,1500.0,7.492725600287258,1,43.0,54.0,-3.36,26.0,81.0,12.5,0.0,87.5,6.0,0.0,27.0,0.0,0.2,60.0,33.333333333333336,33.333333333333336,0.0,0.0,-1.0,0.30400000000000005,6.0,8.25,1.0
12,2021-1462-aoriqileng--cody durden,2021,0,880,973,Cody Durden,Aoriqileng,125,135,0,-10.0,1481.71875,1500.0,-18.28125,1,-5.0,2.0,1.1100000000000003,1.0,15.0,-16.699999999999992,16.7,0.0,1.0,0.0,6.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0
